Matrix Parameter Curve, Name, ID, Datum, RelativeCurve,Time Evolution,Interpolate Axis 1, Interpolate Axis 2, CurveUnit,Surface,,,,,
,IndexCoef_GB,IndexCoef_GB,0,True,Constant,Constant,Constant,% ANNU actual/actual,Axis 1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,
,,,,,,,,C00300910_AMEX_FAXSpot,2212,0.00599447,-0.001894,0.00180925,-0.000360292,-0.000198457,-0.000180008,0.000477072,-0.000141539,0.000677838,-0.000727577,9.11497e-005,0.000710854,0.000257609,-0.00100498,0.000188488,0.000698516,0.000337866,-0.000927265,5.34469e-005
,,,,,,,,C00301110_AMEX_IAFSpot,2213,0.00752653,-0.00262385,0.00143774,-0.00135775,0.000204502,-0.000103,0.00207026,-0.000160123,-0.00047622,-0.000951592,7.7925e-005,0.000588499,-0.000598781,-0.000397394,-0.000340144,0.000372557,0.000627159,0.00013727,-0.000253149
,,,,,,,,C00305P10_AMEX_IFSpot,2219,0.0104909,-0.00306013,0.00232532,-0.000938813,0.000517686,-0.000748937,0.00118454,0.000784002,-0.000303161,-0.00102294,0.000253636,-0.000150187,-0.000385766,-0.000534554,-0.000710616,-0.000577683,-0.00050572,0.000389771,-0.000533439
,,,,,,,,C00365410_NASDAQ_ABMDSpot,2223,0.0175768,-0.00735752,-0.00299622,-0.00100606,-0.000761535,-0.00177589,-0.000919544,-0.000594495,0.00300725,0.000504735,-0.000644543,0.000600708,0.000271854,-0.000753046,0.00169664,0.00010043,0.00013214,-0.00051869,0.000480702
,,,,,,,,C00383010_NASDAQ_AXASSpot,2224,0.0289036,-0.0121258,0.00467622,-0.00276892,-0.00300873,0.00860641,-0.00650388,0.00034889,0.00266486,0.000370435,0.000476586,0.00300577,0.000792379,0.000827159,0.000123055,5.94965e-005,-0.00226301,-0.00379123,-0.00456907
,,,,,,,,C00388130_NASDAQ_ACTGSpot,2225,0.0260479,-0.00779322,-0.00172687,-0.00440262,-0.000814657,0.00234848,0.0046,-5.9964e-005,-0.000735342,0.00704663,-0.00088167,-5.4151e-005,0.00179449,-0.00188172,0.00514933,-0.00122252,0.00500687,-0.00348152,-0.000531566
,,,,,,,,C00404A10_NASDAQ_ACHCSpot,2226,0.0186203,-0.00629237,-0.0011022,-0.00321174,-0.000418297,4.95809e-005,0.00169433,-0.000887511,0.00152732,0.00153671,0.000306533,-0.000874205,0.0028921,-0.000422067,0.00205202,0.000711559,-4.2461e-005,-0.000700259,-0.000421606
,,,,,,,,C00422510_NASDAQ_ACADSpot,2227,0.0325462,-0.0163965,-0.00727517,-0.00525387,-0.00118077,-0.00915238,-0.00173714,-0.002819,0.00139817,-0.00350486,0.00597381,-0.0038627,0.00100082,0.00207565,-0.000679831,0.000863171,-0.0010108,-0.00163551,0.00163726
,,,,,,,,C00439710_NASDAQ_ARAYSpot,2235,0.0210689,-0.00936743,-0.00281441,-0.00286396,-0.00253661,0.000319338,-0.00298988,-0.000631199,-0.000304487,0.00107559,-0.00218358,0.00234595,0.000962332,0.00303689,0.00179283,0.00268817,0.00115472,0.000294589,0.000667174
,,,,,,,,C00439T20_NYSE_ACWSpot,2236,0.0251913,-0.0138773,-0.00172102,-0.000354349,-0.00140523,-0.000117102,-0.00103601,-0.000631481,-0.00248111,-3.43733e-005,-0.00114861,-0.00251646,0.00244909,-0.00187626,-0.00113473,-0.000328516,-0.000630863,0.000983147,-0.00150152
,,,,,,,,C00444610_NASDAQ_ACETSpot,2237,0.022299,-0.00801522,-0.000195999,0.00079228,0.000848651,0.00231002,-0.000605685,-0.000372372,0.00193775,0.00443883,0.000795453,0.000403506,-0.00169367,0.000159875,-0.00090077,0.00106775,0.000397705,-0.000245409,0.0025678
,,,,,,,,C00444T10_NASDAQ_ACRXSpot,2239,0.0439861,-0.0133338,-0.00922904,-0.007138,-0.00214291,-0.00593282,-0.000945471,0.0016584,-0.00720269,0.00122239,0.00581841,-0.00485024,0.00191443,0.00457864,0.00307077,-0.00315083,0.00467034,-0.00185846,0.00394339
