TripleID, SpotPrice
C34991510_NYSE_FSM,4.55
C35006010_NASDAQ_FSTR,52.67
C35179310_NASDAQ_FRAN,13.97
C35185810_NYSE_FNV,53.88
C35346910_NYSE_FC,18.8
C35461310_NYSE_BEN,56.42
C35471R10_AMEX_FSP,12.19
C35518410_NASDAQ_FKWL,1.67
C35610810_NASDAQ_FRED,14.98
C35671D85_NYSE_FCX,34.91
C35702310_NASDAQ_RAIL,35.05
C35802910_NYSE_FMS,35.34
C35804E10_NASDAQ_FRHV,1.0E-4
C35804R10_NASDAQ_VEND,1.78
C35846A20_NASDAQ_FEGR,8.0E-4
C35848710_NASDAQ_FHLB,7.4
C35906A10_NASDAQ_FTR,6.82
C35952310_NASDAQ_FTEK,4.49
C35952H10_NASDAQ_FCEL,2.67
C35952W10_NASDAQ_FSYS,10.1
C35955620_NASDAQ_FUJHY,57.722
C35967110_NASDAQ_FULL,7.34
C36027110_NASDAQ_FULT,11.7
C36108610_NYSE_FRM,8.59
C36116M10_NYSE_FF,13.81
C36126810_NASDAQ_GK,57.51
C36143810_NYSE_GBL,75.5
C36144810_NYSE_GMT,64.9
C36162J10_NYSE_GEO,37.66
C36165220_NYSE_GFIG,5.03
C36169W10_NASDAQ_GFRP,0.11
C36175560_NASDAQ_GKNLY,5.726
C36190U20_NASDAQ_GOFF,0.0026
C36191C20_NASDAQ_GSIG,12.88
C36191G10_NYSE_GNC,39.26
C36191J10_NASDAQ_GSVC,11.59
C36191U10_NASDAQ_GTAT,17.15
C36197T10_NASDAQ_GWPH,89.91
C36225V10_NYSE_GPX,27.29
C36227K10_AMEX_GVP,1.63
C36237H10_NASDAQ_GIII,86.85
C36239710_NYSE_GAB,7.46
C36240810_NASDAQ_GTXO,0.011
C36241U10_NASDAQ_GSIT,5.44
C36242H10_NYSE_GDV,21.92
C36260730_NYSE_GFA,2.76
C36268W10_NYSE_GCAP,6.5
C36322520_NASDAQ_GALT,5.81
C36325610_NASDAQ_GALE,2.37
C36357610_NYSE_AJG,46.56
C36465A10_AMEX_GGN,10.45
C36467W10_NYSE_GME,44.28
C36473010_NYSE_GCI,33.42
C36476010_NYSE_GPS,44.4
C36665110_NYSE_IT,75.9
C36729W20_AMEX_GST,7.46
C36828720_NASDAQ_OGZPY,7.506
C36829G10_NASDAQ_GZPFY,19.375
C36846Q20_NASDAQ_GKNT,10.365
C36848720_NASDAQ_GEIG,0.0021
C36868210_NYSE_GY,18.05
C36930010_NYSE_BGC,21.16
C36938510_NASDAQ_GNCMA,11.19
C36955010_NYSE_GD,125.77
C36960410_NYSE_GE,26.08
C37033410_NYSE_GIS,53.51
C37045V10_NYSE_GM,33.24
C37148510_NASDAQ_GNBT,0.0204
C37153210_NYSE_GCO,78.87
C37155910_NYSE_GWR,98.57
C37190110_NASDAQ_GNTX,29.38
C37192710_NYSE_GEL,56.16
C37229T20_NASDAQ_GNUS,1.85
C37230910_NASDAQ_GNMK,10.28
C37244C10_NASDAQ_GHDX,30.05
C37246010_NYSE_GPC,87.76
C37246C30_NASDAQ_GNVC,2.3
C37247A10_NASDAQ_GTIV,17.93
C37247D10_NYSE_GNW,13.29
C37251R20_NASDAQ_GBOE,0.0030
C37253A10_NASDAQ_THRM,51.36
C37367820_NASDAQ_GOVX,0.235
C37368610_NASDAQ_GVCM,0.0219
C37373710_NYSE_GGB,5.82
C37416310_NASDAQ_GERN,2.58
C37429710_NYSE_GTY,18.83
C37441W10_NASDAQ_GFSZY,21.244
C37468910_NASDAQ_ROCK,15.6
C37518B10_NYSE_GIMO,10.95
C37525010_NASDAQ_GLLA,0.16
C37555810_NASDAQ_GILD,106.53
C37591610_NYSE_GIL,56.61
C37637Q10_NASDAQ_GBCI,27.53
C37653510_NASDAQ_GLAD,9.62
C37654610_NASDAQ_GAIN,7.68
C37721510_NASDAQ_GLSO,0.83
C37731610_NYSE_GLT,25.2
C37733W10_NYSE_GSK,46.78
C37896710_NYSE_GCA,7.49
C37897340_AMEX_GSAT,3.79
C37930210_NYSE_GRT,11.25
C37932B10_NASDAQ_GEYI,0.0014
C37940X10_NYSE_GPN,72.19
C37941L20_NASDAQ_GAXCQ,6.0E-4
C37950A10_NASDAQ_GLEC,0.0045
C37951D10_NASDAQ_ENT,13.29
C37951M10_NASDAQ_GAHC,0.1
C37951W10_NASDAQ_GLHV,3.0E-4
C37954N20_NASDAQ_GSM,19.37
C37957720_NYSE_GMED,18.94
C37989010_NASDAQ_GLUU,5.48
C38000P10_NASDAQ_GLYE,0.7
C38045R10_NYSE_GOL,6.583
C38046C10_NASDAQ_GOGO,17.73
C38059T10_NYSE_GFI,4.33
C38060Y10_NASDAQ_GULD,0.2
C38061A10_NASDAQ_GHML,0.2
C38068T10_AMEX_GORO,5.48
C38095640_NYSE_GG,25.11
C38096130_NASDAQ_MYNG,0.01
C38111910_AMEX_AUMN,0.73
C38114910_NASDAQ_GPXM,0.0045
C38119T10_AMEX_GSS,0.4466
C38119W10_NASDAQ_GSPT,0.06
C38141G10_NYSE_GS,180.11
C38143110_NASDAQ_GRMC,0.065
C38173M10_NASDAQ_GBDC,17.43
C38241040_NYSE_GDP,20.19
C38255010_NASDAQ_GT,25.0
C38259P50_NASDAQ_GOOGL,601.63
C38259P70_NASDAQ_GOOG,589.72
C38268T10_NASDAQ_GPRO,63.52
C38308210_AMEX_GRC,32.05
C38376A10_NYSE_GOV,24.0
C38388F10_NYSE_GRA,96.68
C38410910_NYSE_GGG,77.15
C38431310_NYSE_GTI,8.61
C38480210_NYSE_GWW,248.84
C38500T10_AMEX_GTE,6.37
C38526M10_NASDAQ_LOPE,42.75
C38661710_NASDAQ_GPCM,0.4
C38732810_NYSE_GVA,34.58
C38868910_NYSE_GPK,12.76
C38928910_NASDAQ_GFOX,0.4681
C38937510_NYSE_GTN,9.54
C39054K10_NASDAQ_GLUX,0.43
C39060710_NASDAQ_GLDD,7.56
C39090510_NASDAQ_GSBC,32.49
C39116410_NYSE_GXP,25.62
C39136A20_NASDAQ_GWBU,0.0042
C39139710_NASDAQ_GWST,0.65
C39303R10_NASDAQ_GETG,0.07
C39304D10_NYSE_GDOT,18.16
C39304E20_NASDAQ_GRMS,0.0325
C39304L10_NASDAQ_EWRL,0.027
C39305T10_NASDAQ_GNIN,0.022
C39322210_NASDAQ_GPRE,44.72
C39322910_NASDAQ_GPDB,2.2
C39365710_NYSE_GBX,72.07
C39525910_NYSE_GHL,49.56
C39526G10_NASDAQ_GRNH,0.12
C39762410_NYSE_GEF,48.3
C39807A10_NASDAQ_GLGI,0.48
C39808Q10_NASDAQ_GRPR,1.0E-4
C39843310_NYSE_GFF,12.5
C39843840_NASDAQ_GRFS,39.09
C39890510_NYSE_GPI,76.5
C39945C10_NYSE_GIB,35.91
C39947310_NASDAQ_GRPN,6.72
C39984710_NASDAQ_GBLX,0.965
C39990910_NASDAQ_GGAL,13.57
C40011010_NYSE_GRUB,39.7
C40049110_AMEX_SIM,13.3
C40049J20_NYSE_TV,36.67
C40050110_NASDAQ_OMAB,35.3
C40050610_NYSE_PAC,73.26
C40051E20_NYSE_ASR,133.23
C40052G10_NASDAQ_GYPHQ,0.0325
C40053C10_NYSE_BSMX,14.34
C40053Q10_NASDAQ_GTKYY,23.45
C40065W10_NYSE_GSH,20.69
C40075T60_NASDAQ_GBNK,14.25
C40161710_NYSE_GES,23.33
C40169210_NASDAQ_GUID,7.84
C40171V10_NYSE_GWRE,46.09
C40230710_NASDAQ_GIFI,20.23
C40251W30_NASDAQ_GURE,1.96
C40258010_NASDAQ_GLFE,0.0011
C40262920_NYSE_GLF,38.0
C40263530_NASDAQ_GPOR,56.6
C40403010_NASDAQ_HEES,41.14
C40412C10_NYSE_HCA,70.23
C40413210_NYSE_HCC,49.29
C40413910_NASDAQ_HCHC,3.95
C40414L10_NYSE_HCP,43.4
C40415F10_NYSE_HDB,50.32
C40416A10_NASDAQ_HDSI,8.0E-4
C40416E10_NYSE_HCI,42.15
C40416M10_NASDAQ_HDS,27.39
C40418F10_NYSE_HF,31.32
C40421H10_NASDAQ_HIIT,0.86
C40425110_NYSE_HNI,38.28
C40425J10_NASDAQ_HMSY,20.71
C40428040_NYSE_HSBC,53.16
C40430310_NASDAQ_HSNI,60.62
C40432E10_NASDAQ_HSTC,0.01
C40460910_NASDAQ_HCKT,6.2
C40502410_NYSE_HAE,36.02
C40521710_NASDAQ_HAIN,97.79
C40537Q20_NYSE_HK,5.24
C40621610_NYSE_HAL,66.31
C40637H10_NASDAQ_HALO,9.3
C41012010_NASDAQ_HBHC,33.04
C41031510_NASDAQ_HNH,26.37
C41034510_NYSE_HBI,109.15
C41043F20_NYSE_HGR,22.3
C41086710_NYSE_THG,61.6
C41130710_NASDAQ_HNSN,1.21
C41135V10_NASDAQ_HSOL,2.68
C41146A10_NYSE_HRG,12.89
C41153220_NASDAQ_HIDC,0.0017
C41232430_NASDAQ_HDNG,11.27
C41282210_NYSE_HOG,65.29
C41308610_NYSE_HAR,114.15
C41315910_NASDAQ_ASUV,0.025
C41316010_NASDAQ_HLIT,7.02
C41321630_NYSE_HMY,2.68
C41383310_NASDAQ_TINY,3.42
C41387510_NYSE_HRS,70.55
C41586410_NYSE_HSC,24.24
C41619610_NYSE_HHS,6.82
C41651510_NYSE_HIG,36.84
C41690610_NASDAQ_HBIO,4.43
C41754V10_NYSE_HNR,4.51
C41805610_NASDAQ_HAS,54.0
C41902R10_NYSE_HTS,19.76
C41987010_NYSE_HE,25.67
C41987910_NASDAQ_HA,15.52
C42026110_NASDAQ_HWKN,37.8
C42087720_NASDAQ_HAYN,49.07
C42190610_NASDAQ_HCSG,27.64
C42192430_NYSE_HLS,40.05
C42194610_NYSE_HR,25.21
C42210P10_NYSE_HW,13.19
C42217K10_NYSE_HCN,67.85
C42218R10_NASDAQ_HDVY,0.021
C42218Y10_NASDAQ_HEPI,0.123
C42222G10_NYSE_HNT,46.95
C42222N10_NASDAQ_HSTM,26.24
C42224510_NASDAQ_HWAY,16.91
C42225M10_NASDAQ_HRAA,0.0043
C42227G20_NASDAQ_HEWA,0.1551
C42234710_NASDAQ_HTLD,24.16
C42235N10_NYSE_HPY,48.69
C42270410_NYSE_HL,2.92
C42280610_NYSE_HEI,49.85
C42281910_NASDAQ_HSII,23.47
C42330P10_NYSE_HLX,26.05
C42345210_NYSE_HP,101.84
C42366C10_AMEX_HEB,0.32
C42516630_NASDAQ_HLDCY,7.226
C42628110_NASDAQ_JKHY,57.98
C42692710_NASDAQ_HTBK,8.26
C42709310_NASDAQ_HERO,3.35
C42709650_NYSE_HTGC,15.21
C42727E10_NASDAQ_HGBL,0.39
C42782510_NYSE_HT,6.82
C42786610_NYSE_HSY,91.94
C42805T10_NYSE_HTZ,28.5
C42809H10_NYSE_HES,99.75
C42829110_NYSE_HXL,39.83
C42833L10_NYSE_HGG,6.84
C42856710_NASDAQ_HIBB,43.78
C42970V10_NASDAQ_HPGS,0.0050
C42983D10_NYSE_ONE,3.72
C43113X10_NASDAQ_HPJ,6.55
C43128410_NYSE_HIW,42.79
C43146610_NYSE_HIL,4.76
C43157110_NYSE_HI,32.6
C43274810_NYSE_HTH,20.54
C43289P10_NASDAQ_HIMX,9.02
C43300A10_NYSE_HLT,25.68
C43350710_NASDAQ_HIPP,0.072
C43576310_NYSE_HEP,35.82
C43610610_NYSE_HFC,49.83
C43644010_NASDAQ_HOLX,25.53
C43689320_NASDAQ_HOMB,30.7
C43707610_NYSE_HD,90.82
C43713W10_NASDAQ_HMIN,30.32
C43730610_NYSE_HME,63.64
C43739D30_NASDAQ_HOFD,51.0
C43739Q10_NASDAQ_AWAY,33.96
C43742A10_NASDAQ_HMLA,0.07
C43787210_NASDAQ_HTBI,15.1
C43812830_NYSE_HMC,33.85
C43813W10_NASDAQ_HMNC,0.011
C43851610_NYSE_HON,95.24
C43858G10_NASDAQ_HKTV,7.1594
C43903810_NASDAQ_HOFT,15.2
C43955530_NASDAQ_HOWWY,3.658
C44027110_NASDAQ_HPTO,0.1211
C44032710_NYSE_HMN,29.24
C44040E30_NASDAQ_HHWW,2.85
C44044K30_NASDAQ_HRZL,0.395
C44045210_NYSE_HRL,50.85
C44047T10_NASDAQ_HZNP,10.35
C44054310_NYSE_HOS,39.78
C44059110_NASDAQ_HNIN,0.0025
C44069430_NASDAQ_ZINC,19.31
C44106010_NYSE_HSP,52.72
C44106M10_NYSE_HPT,29.4
C44107P10_NYSE_HST,22.76
C44244K10_NASDAQ_HWCC,12.7
C44248720_NYSE_HOV,4.35
C44267D10_NYSE_HHC,155.09
C44330410_NYSE_HNP,48.16
C44332010_NASDAQ_HUBG,43.95
C44368310_NASDAQ_HCBK,10.035
C44378710_NASDAQ_HSON,3.74
C44409710_NYSE_HPP,26.74
C44414410_NASDAQ_HDSN,3.15
C44471710_NYSE_HGT,9.54
C44485910_NYSE_HUM,129.55
C44565810_NASDAQ_JBHT,76.74
C44615010_NASDAQ_HBAN,9.955
C44641310_NYSE_HII,103.39
C44701110_NYSE_HUN,27.35
C44746210_NASDAQ_HURN,62.79
C44810310_NASDAQ_HSQVY,14.916
C44840710_NASDAQ_HTCH,4.4
C44894750_NYSE_IDT,15.74
C44914V10_NASDAQ_HDII,0.013
C44915H10_NASDAQ_HYSR,0.0263
C44919P50_NASDAQ_IACI,73.02
C44925C10_NASDAQ_ICFI,32.78
C44930G10_NASDAQ_ICUI,62.28
C44949K10_NASDAQ_IEHC,4.92
C44949L10_AMEX_IEC,4.4501
C44957510_AMEX_IG,7.36
C44969G10_NASDAQ_ICBU,0.0198
C44980X10_NASDAQ_IPGP,67.89
C44984A10_NASDAQ_IPCM,47.39
C45004720_NYSE_IRS,14.23
C45031U10_NYSE_STAR,14.9
C45068B10_NYSE_ESI,8.55
C45069V10_NASDAQ_ITUS,0.245
C45071R10_NASDAQ_XXIA,9.77
C45091120_NYSE_ITT,49.24
C45091310_NYSE_IAG,3.53
C45103420_NASDAQ_IWEB,2.0E-4
C45104G10_NYSE_IBN,54.34
C45105510_NASDAQ_ICON,41.22
C45110010_NASDAQ_IEP,109.81
C45110710_NYSE_IDA,56.71
C45167R10_NYSE_IEX,77.41
C45168D10_NASDAQ_IDXX,124.93
C45168K30_NASDAQ_IDRA,2.76
C45168L10_NASDAQ_IDLM,0.0604
C45173010_NASDAQ_IRG,7.0
C45173310_NASDAQ_HKUP,0.013
C45173410_NYSE_IHS,140.73
C45173E10_NASDAQ_IKAN,0.331
C45173T10_NASDAQ_ILIM,0.0149
C45230810_NYSE_ITW,88.0
C45232710_NASDAQ_ILMN,180.19
C45245A10_NYSE_IMN,3.08
C45245E10_NYSE_IMAX,27.81
C45245S10_NASDAQ_IWSY,2.3
C45252110_NASDAQ_IMMR,11.19
C45253610_AMEX_IMUC,0.97
C45253H10_NASDAQ_IMGN,11.62
C45255330_NASDAQ_IMPUY,8.608
C45256B10_NASDAQ_IPXL,24.88
C45283320_NASDAQ_IHLDY,17.669
C45290710_NASDAQ_IMMU,3.24
C45303840_AMEX_IMO,50.93
C45308Q10_NASDAQ_IPRC,0.0199
C45321L10_NYSE_IMPV,30.37
C45322810_NASDAQ_IMDC,0.058
C45327U10_NASDAQ_IMII,1.05
C45336E10_NASDAQ_SAAS,9.04
C45337C10_NASDAQ_INCY,52.59
C45343Y20_NASDAQ_IDNG,0.0026
C45378C10_NASDAQ_SNKTY,0.03
C45383610_NASDAQ_INDB,37.28
C45383860_NASDAQ_IBCP,12.12
C45408910_NYSE_IFN,27.68
C45569J10_NASDAQ_UPOT,0.66
C45662N10_NASDAQ_IFNNY,11.804
C45665G30_NASDAQ_INFI,15.48
C45665Q10_NASDAQ_IPCC,68.96
C45666Q10_NASDAQ_INFA,33.5
C45667G10_NASDAQ_INFN,11.19
C45672H10_NYSE_BLOX,14.56
C45678410_NASDAQ_IFON,2.18
C45678810_NYSE_INFY,61.75
C45683710_NYSE_ING,14.18
C45685T20_NASDAQ_IFXY,0.02
C45703010_NASDAQ_IMKTA,25.99
C45715310_NYSE_IM,27.94
C45718710_NYSE_INGR,80.01
C45746120_NYSE_IRC,10.4
C45764220_NASDAQ_INOD,3.09
C45765U10_NASDAQ_NSIT,25.74
C45766010_NASDAQ_INSV,0.305
C45766930_NASDAQ_INSM,14.69
C45769N10_NASDAQ_ISSC,5.3
C45772B10_NASDAQ_IVDN,1.87
C45772F10_NYSE_IPHI,14.96
C45773Y10_NASDAQ_INWK,8.41
C45774N10_NASDAQ_IPHS,58.96
C45774W10_NASDAQ_IIIN,24.04
C45776L30_NASDAQ_INVA,6.0E-4
C45777R10_NASDAQ_INHC,0.0030
C45778Q10_NYSE_NSP,29.89
C45779A30_AMEX_NSPR,2.36
C45779L10_AMEX_IFMI,2.05
C45784P10_NASDAQ_PODD,35.93
C45811810_NASDAQ_IDTI,16.7
C45812P10_NASDAQ_ISSI,14.94
C45812Y20_NASDAQ_ISSM,0.1706
C45814010_NASDAQ_INTC,35.33
C45817310_NASDAQ_IPCI,3.52
C45822P10_NYSE_TEG,68.27
C45822R10_NASDAQ_IGXT,0.5001
C45824V20_NASDAQ_INSY,33.5
C45825N10_NASDAQ_IQNT,12.52
C45833410_NASDAQ_IPAR,29.5
C45841N10_NASDAQ_IBKR,23.93
C45841V10_NASDAQ_ININ,44.22
C45848820_NASDAQ_ICLD,4.92
C45857P50_NYSE_IHG,36.84
C45866530_NASDAQ_TILE,17.16
C45866F10_NYSE_ICE,187.44
C45867G10_NASDAQ_IDCC,43.97
C45882D10_NASDAQ_IMI,2.42
C45884X10_NASDAQ_ITMN,73.52
C45885A30_NASDAQ_INAP,6.73
C45904410_NASDAQ_IBOC,26.57
C45920010_NYSE_IBM,190.14
C45972C10_NASDAQ_INIS,0.045
C45982420_NASDAQ_ITSI,1.25
C45990210_NYSE_IGT,16.67
C46014610_NYSE_IP,49.05
C46025410_NYSE_IRF,39.54
C46032120_NYSE_ISH,20.05
C46033520_NASDAQ_ISCA,33.01
C46037810_NASDAQ_ISCO,0.093
C46058Y10_NASDAQ_GEEK,0.63
C46059T10_NASDAQ_IIJI,10.189
C46069010_NYSE_IPG,19.38
C46069S10_NASDAQ_ISIL,15.62
C46095110_NYSE_IOC,61.15
C46113M10_NASDAQ_IILG,21.19
C46114710_AMEX_INTT,5.49
C46114810_NASDAQ_IVAC,6.9
C46116V10_NASDAQ_INTL,18.82
C46118H10_NYSE_IL,8.6
C46120310_NYSE_IVC,14.06
C46120E60_NASDAQ_ISRG,466.78
C46121210_NASDAQ_SNAK,11.16
C46121E20_NASDAQ_INTZ,3.0
C46121Y10_NYSE_IPI,15.1
C46123D20_NYSE_INVN,24.49
C46131B10_NYSE_IVR,17.4
C46131H10_NYSE_VVR,4.81
C46132E10_AMEX_VKI,11.21
C46133G10_NYSE_IQI,12.19
C46146L10_NASDAQ_ISBC,10.65
C46173010_NYSE_IRET,8.49
C46183W10_NASDAQ_INVU,0.86
C46204410_NYSE_IO,3.32
C46261V10_NASDAQ_IPAS,1.14
C46267Q20_NYSE_IRE,16.83
C46269C10_NASDAQ_IRDM,9.14
C46272610_NASDAQ_IRBT,33.07
C46284610_NYSE_IRM,36.2
C46301310_NASDAQ_ICPW,0.3051
C46333X10_NASDAQ_IRWD,12.86
C46433010_NASDAQ_ISIS,38.55
C46489V10_AMEX_ISR,2.33
C46503620_NASDAQ_ISCHY,7.517
C46535310_NASDAQ_TALK,0.0050
C46564T10_AMEX_ITI,1.78
C46571710_NASDAQ_ITOCY,25.791
C46574110_NASDAQ_ITRI,42.88
C46579050_NASDAQ_IVAN,2.0799
C46600W10_NASDAQ_IXYS,12.04
C46603210_NASDAQ_JJSF,96.14
C46603N20_NASDAQ_IZEA,0.3683
C46609020_NASDAQ_JASO,10.4
C46612J50_NASDAQ_JDSU,11.75
C46616G10_NASDAQ_JABA,0.023
C46626D10_NASDAQ_NILSY,20.276
C46629U10_NYSE_JMP,6.67
C46631310_NYSE_JBL,21.41
C46636710_NASDAQ_JACK,61.78
C46981410_NYSE_JEC,53.78
C47012E10_NASDAQ_JAKK,7.2
C47023A30_NASDAQ_JMBA,14.75
C47102X10_NYSE_JNS,12.05
C47110910_NYSE_JAH,60.8
C47200B10_NYSE_JMI,13.3
C47215P10_NASDAQ_JD,29.13
C47714310_NASDAQ_JBLU,12.47
C47759T10_NYSE_JKS,33.28
C47760A10_NASDAQ_JIVE,6.89
C47783910_NYSE_JBT,29.56
C47816010_NYSE_JNJ,104.05
C47836610_NYSE_JCI,47.73
C48019R10_NYSE_JONE,18.32
C48020Q10_NYSE_JLL,132.76
C48023P10_NASDAQ_JSDA,0.47
C48113010_NYSE_JRN,10.28
C48116510_NYSE_JOY,59.93
C48123V10_NASDAQ_JCOM,52.3
C48213W10_NYSE_JE,5.66
C48238T10_NYSE_KAR,30.73
C48241A10_NYSE_KB,40.39
C48242W10_NYSE_KBR,21.62
C48248010_NASDAQ_KLAC,78.65
C48248M10_NYSE_KKR,22.5
C48256410_NYSE_KMG,16.61
C48268K10_NYSE_KT,17.24
C48273U10_NYSE_LRN,18.31
C48274B10_NASDAQ_KUTV,1.64
C48282T10_NYSE_KAI,40.56
C48343P10_NASDAQ_KALO,0.0611
C48354810_NYSE_KAMN,40.78
C48370910_NASDAQ_KNDI,16.65
C48517030_NYSE_KSU,116.09
C48553730_NASDAQ_KCRPY,41.31
C48586510_NYSE_KATE,31.15
C48602610_NASDAQ_KATY,1.3
C48660610_NYSE_KYN,40.49
C48660Q10_NYSE_KED,38.52
C48666K10_NYSE_KBH,17.11
C48668E10_NASDAQ_KCAP,8.35
C48783610_NYSE_K,64.44
C48815220_NASDAQ_KELYA,17.6
C48840110_NYSE_KMPR,35.93
C48917010_NYSE_KMT,43.98
C48939810_NYSE_KW,26.24
C49205130_NASDAQ_KPELY,17.204
C49251510_NASDAQ_KERX,15.11
C49271M10_NASDAQ_GMCR,129.34
C49291410_NYSE_KEG,5.67
C49314410_NASDAQ_KTCC,10.54
C49372310_NASDAQ_KEYW,13.15
C49373210_NASDAQ_KFRC,19.88
C49427410_NASDAQ_KBALB,16.41
C49427F10_NYSE_KRC,63.52
C49436810_NYSE_KMB,106.98
C49438620_NASDAQ_KCDMY,13.242
C49446R10_NYSE_KIM,23.42
C49455010_NYSE_KMP,93.51
C49455U10_NYSE_KMR,94.39
C49456B10_NYSE_KMI,38.66
C49458010_NYSE_KND,20.31
C49572440_NASDAQ_KGFHY,9.846
C49579A20_NASDAQ_KGJI,1.3199
C49690240_NYSE_KGC,3.65
C49726610_NYSE_KEX,122.66
C49749810_NASDAQ_KIRK,17.76
C49803L10_NASDAQ_KITE,24.54
C49803T30_NYSE_KRG,26.34
C49834X10_NASDAQ_KWBT,0.0014
C49835F10_NASDAQ_KIWB,0.0057
C49858910_NASDAQ_KLMK,0.042
C49890420_NYSE_KNL,18.8
C49906410_NYSE_KNX,25.89
C50015Q10_NYSE_KOG,14.87
C50025510_NYSE_KSS,58.79
C50042730_NASDAQ_KMNFD,0.045829
C50047230_NYSE_PHG,30.49
C50048Y10_NASDAQ_KRED,0.37
C50060010_NASDAQ_KOPN,4.26
C50060P10_NYSE_KOP,35.96
C50063110_NYSE_KEP,20.54
C50064320_NYSE_KFY,30.63
C50075W10_NASDAQ_KBLB,0.0465
C50076Q10_NASDAQ_KRFT,58.21
C50077B20_NASDAQ_KTOS,7.13
C50101410_NYSE_KKD,17.67
C50104410_NYSE_KR,52.17
C50105F10_NYSE_KRO,15.12
C50124210_NASDAQ_KLIC,14.7
C50125N10_NASDAQ_KIROY,9.237
C50126T10_NASDAQ_KNKT,0.0055
C50157010_NASDAQ_KYTH,36.1
C50179710_NYSE_LB,64.13
C50183P10_NASDAQ_LDHL,0.35
C50186210_NASDAQ_LIEG,0.025
C50186V10_NYSE_LPL,16.56
C50187A10_NASDAQ_LHCG,24.96
C50187J10_NYSE_LEJU,17.17
C50188920_NASDAQ_LKQ,28.44
C50207910_NASDAQ_LMIA,13.96
C50214A10_NYSE_LRE,18.56
C50216010_NYSE_LXU,39.59
C50216C10_NASDAQ_LYTS,6.85
C50217510_NYSE_LTC,40.79
C50242410_NYSE_LLL,112.96
C50345960_NASDAQ_LJPC,10.01
C50420D10_NYSE_LQ,20.55
C50533610_NYSE_LZB,22.48
C50540R40_NYSE_LH,108.13
C50541A10_NASDAQ_LTNC,0.175
C50544T10_NASDAQ_DRIO,0.161
C50559710_NYSE_LG,49.35
C50573010_NASDAQ_LDBKY,2.15
C50575Q10_AMEX_LTS,3.64
C51108210_NASDAQ_LVCA,0.0308
C51163710_NASDAQ_LBAI,10.36
C51165610_NASDAQ_LKFN,39.54
C51206P10_NASDAQ_LACO,4.47
C51280710_NASDAQ_LRCX,71.96
C51281510_NASDAQ_LAMR,53.0
C51384710_NASDAQ_LANC,87.49
C51509810_NASDAQ_LSTR,71.26
C51601210_NYSE_LCI,39.55
C51680610_NYSE_LPI,24.0
C51783410_NYSE_LVS,62.43
C51794210_NYSE_LHO,36.92
C51817R10_NYSE_LFL,12.96
C51841110_NASDAQ_LATF,0.0024
C51841510_NASDAQ_LSCC,7.68
C51843910_NYSE_EL,75.59
C52105010_NASDAQ_LAYN,11.59
C52186520_NYSE_LEA,103.28
C52186N10_NYSE_LF,6.26
C52376810_NYSE_LEE,3.81
C52466010_NYSE_LEG,35.18
C52467C10_NASDAQ_LGDI,0.024
C52470730_NASDAQ_LGCY,30.15
C52490110_NYSE_LM,49.23
C52490C10_NASDAQ_LOGL,0.01
C52532710_NYSE_LDOS,37.86
C52602320_NASDAQ_LLESY,13.05
C52605710_NYSE_LEN,39.05
C52610710_NYSE_LII,82.74
C52636210_NASDAQ_LEOM,0.0624
C52728810_NYSE_LUK,26.2
C52729N30_NYSE_LVLT,45.91
C52887210_NASDAQ_LXRX,1.54
C52904310_NYSE_LXP,11.15
C52977110_NYSE_LXK,49.04
C53012L10_AMEX_LBMH,3.18
C53045E10_NASDAQ_LBYE,0.014
C53071M10_NASDAQ_LINTA,29.87
C53071M88_NASDAQ_LVNTA,39.72
C53117210_NYSE_LPT,36.6
C53122910_NASDAQ_LMCA,49.24
C53190A10_NASDAQ_LFAP,0.0351
C53215T10_NASDAQ_LPHI,2.03
C53217R20_NYSE_LTM,49.64
C53219L10_NASDAQ_LPNT,72.18
C53220K50_NASDAQ_LGND,52.03
C53222K10_NASDAQ_LFVN,1.25
C53222Q10_NASDAQ_LCUT,16.68
C53224B10_NASDAQ_LSFG,10.55
C53224G30_NASDAQ_LSCG,0.16
C53224K10_NASDAQ_LTBR,2.5999
C53224V10_NYSE_LOCK,15.35
C53225G10_NYSE_LITB,6.15
C53261M10_NASDAQ_LLNW,2.25
C53353510_NASDAQ_LINC,2.96
C53390010_NASDAQ_LECO,71.94
C53418710_NYSE_LNC,54.29
C53555510_NYSE_LNN,76.52
C53567810_NASDAQ_LLTC,45.49
C53578210_NASDAQ_LNCO,30.4
C53578A10_NYSE_LNKD,230.6
C53591920_NYSE_LGF,32.7163
C53602010_NASDAQ_LINE,31.11
C53625210_NASDAQ_LIOX,4.53
C53634X10_NASDAQ_LQMT,0.272
C53635B10_NASDAQ_LQDT,15.19
C53679710_NYSE_LAD,89.6
C53680410_NASDAQ_LTUM,0.135
C53680P10_NASDAQ_LEXG,0.014
C53700810_NASDAQ_LFUS,93.0
C53803110_NASDAQ_LIVC,0.068
C53803410_NYSE_LYV,22.89
C53803W10_NASDAQ_LMSC,0.39
C53814430_NASDAQ_LIVE,3.77
C53814610_NASDAQ_LPSN,13.08
C53838A10_NASDAQ_LVVV,0.0259
C53943910_NYSE_LYG,4.7
C53945110_NASDAQ_LOJN,3.85
C53957310_NASDAQ_LBAS,0.0084
C53983010_NYSE_LMT,174.77
C54042410_NYSE_L,43.12
