CBS_C12485720|522|USD|
CBS_C12485720|523|USD|
CBS_C12485720|524|USD|
DTV_C25490A10|525|USD|
DTV_C25490A10|526|USD|
DTV_C25490A10|527|USD|
DTV_C25490A10|528|USD|
DTV_C25490A10|529|USD|
SO_C84258710|530|USD|
SO_C84258710|531|USD|
SO_C84258710|532|USD|
SO_C84258710|533|USD|
SO_C84258710|534|USD|
AA_C01381710|535|USD|
AA_C01381710|536|USD|
AA_C01381710|537|USD|
AA_C01381710|538|USD|
AA_C01381710|539|USD|
ATML_C04951310|540|USD|
ATML_C04951310|541|USD|
ATML_C04951310|542|USD|
ATML_C04951310|543|USD|
ATML_C04951310|544|USD|
MRK_C58933Y10|545|USD|
MRK_C58933Y10|546|USD|
MRK_C58933Y10|547|USD|
MRK_C58933Y10|548|USD|
MRK_C58933Y10|549|USD|
IBB_C46428755|550|USD|
IBB_C46428755|551|USD|
IBB_C46428755|552|USD|
IBB_C46428755|553|USD|
IBB_C46428755|554|USD|
CTAS_C17290810|555|USD|
CTAS_C17290810|556|USD|
CTAS_C17290810|557|USD|
CTAS_C17290810|558|USD|
CTAS_C17290810|559|USD|
IVZ_CG491BT10|560|USD|
IVZ_CG491BT10|561|USD|
IVZ_CG491BT10|562|USD|
IVZ_CG491BT10|563|USD|
IVZ_CG491BT10|564|USD|
PRE_CG6852T10|565|USD|
PRE_CG6852T10|566|USD|
PRE_CG6852T10|567|USD|
PRE_CG6852T10|568|USD|
PRE_CG6852T10|569|USD|
YUM_C98849810|570|USD|
YUM_C98849810|571|USD|
YUM_C98849810|572|USD|
YUM_C98849810|573|USD|
YUM_C98849810|574|USD|
TYC_CH8912810|575|USD|
TYC_CH8912810|576|USD|
TYC_CH8912810|577|USD|
TYC_CH8912810|578|USD|
TYC_CH8912810|579|USD|
VAL_C92035510|580|USD|
VAL_C92035510|581|USD|
VAL_C92035510|582|USD|
VAL_C92035510|583|USD|
VAL_C92035510|584|USD|
XLF_C81369Y60|585|USD|
XLF_C81369Y60|586|USD|
XLF_C81369Y60|587|USD|
XLF_C81369Y60|588|USD|
XLF_C81369Y60|589|USD|
IYR_C46428773|590|USD|
IYR_C46428773|591|USD|
IYR_C46428773|592|USD|
IYR_C46428773|593|USD|
IYR_C46428773|594|USD|
MMI_C62009710|595|USD|
MMI_C62009710|596|USD|
MMI_C62009710|597|USD|
MMI_C62009710|598|USD|
MMI_C62009710|599|USD|
MSI_C62007630|600|USD|
MSI_C62007630|601|USD|
MSI_C62007630|602|USD|
MSI_C62007630|603|USD|
MSI_C62007630|604|USD|
ABX_C06790110|605|USD|
ABX_C06790110|606|USD|
ABX_C06790110|607|USD|
ABX_C06790110|608|USD|
ABX_C06790110|609|USD|
TBT_C74347R29|610|USD|
TBT_C74347R29|611|USD|
TBT_C74347R29|612|USD|
TBT_C74347R29|613|USD|
TBT_C74347R29|614|USD|
CX_C15129088|615|USD|
CX_C15129088|616|USD|
CX_C15129088|617|USD|
CX_C15129088|618|USD|
CX_C15129088|619|USD|
F_C34537086|620|USD|
F_C34537086|621|USD|
F_C34537086|622|USD|
F_C34537086|623|USD|
F_C34537086|624|USD|
BX_C09253U10|625|USD|
BX_C09253U10|626|USD|
BX_C09253U10|627|USD|
BX_C09253U10|628|USD|
BX_C09253U10|629|USD|
EK_C27746110|630|USD|
EK_C27746110|631|USD|
EK_C27746110|632|USD|
EK_C27746110|633|USD|
EK_C27746110|634|USD|
X_C91290910|635|USD|
X_C91290910|636|USD|
X_C91290910|637|USD|
X_C91290910|638|USD|
X_C91290910|639|USD|
MU_C59511210|640|USD|
MU_C59511210|641|USD|
MU_C59511210|642|USD|
MU_C59511210|643|USD|
MU_C59511210|644|USD|
YOKU_C98742U10|645|USD|
YOKU_C98742U10|646|USD|
YOKU_C98742U10|647|USD|
YOKU_C98742U10|648|USD|
YOKU_C98742U10|649|USD|
BBT_C05493710|650|USD|
BBT_C05493710|651|USD|
BBT_C05493710|652|USD|
BBT_C05493710|653|USD|
BBT_C05493710|654|USD|
ENR_C29266R10|655|USD|
ENR_C29266R10|656|USD|
ENR_C29266R10|657|USD|
ENR_C29266R10|658|USD|
ENR_C29266R10|659|USD|
COV_CG2554F10|660|USD|
COV_CG2554F10|661|USD|
COV_CG2554F10|662|USD|
COV_CG2554F10|663|USD|
COV_CG2554F10|664|USD|
BMC_C05592110|665|USD|
BMC_C05592110|666|USD|
BMC_C05592110|667|USD|
BMC_C05592110|668|USD|
BMC_C05592110|669|USD|
BP_C05562210|670|USD|
BP_C05562210|671|USD|
BP_C05562210|672|USD|
BP_C05562210|673|USD|
BP_C05562210|674|USD|
S_C85206110|675|USD|
S_C85206110|676|USD|
S_C85206110|677|USD|
S_C85206110|678|USD|
S_C85206110|679|USD|
COV_CG2554F11|680|USD|
COV_CG2554F11|681|USD|
COV_CG2554F11|682|USD|
COV_CG2554F11|683|USD|
COV_CG2554F11|684|USD|
GM_C37045V10|685|USD|
GM_C37045V10|686|USD|
GM_C37045V10|687|USD|
GM_C37045V10|688|USD|
GM_C37045V10|689|USD|
IPG_C46069010|690|USD|
IPG_C46069010|691|USD|
IPG_C46069010|692|USD|
